Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,SEO Title,SEO Description
c75867d4,Shirt 325,<p>Een hoogwaardige shirt van Katoen in Geel kleur en maat M.</p>,FashionBrand,Shirt,"Geel,Katoen,M,Shirt,Heren,Lente",TRUE,Color,Geel,Size,M,21456ad87a03,536,shopify,376,deny,manual,360.94,360.94,TRUE,TRUE,,Koop Shirt 325 in Geel - Perfect voor Werk,"Shirt 325 gemaakt van Katoen, ideaal voor Lente en Werk gelegenheden."
0ffec8fc,Accessoire 250,<p>Een hoogwaardige accessoire van Linnen in Blauw kleur en maat One Size.</p>,FashionBrand,Accessoire,"Blauw,Linnen,One Size,Accessoire,Heren,Herfst",TRUE,Color,Blauw,Size,One Size,516f64251a26,221,shopify,307,deny,manual,204.89,204.89,TRUE,TRUE,,Koop Accessoire 250 in Blauw - Perfect voor Formeel,"Accessoire 250 gemaakt van Linnen, ideaal voor Herfst en Formeel gelegenheden."
bcf68cee,Shirt 193,<p>Een hoogwaardige shirt van Wol in Zwart kleur en maat M.</p>,FashionBrand,Shirt,"Zwart,Wol,M,Shirt,Dames,Zomer",TRUE,Color,Zwart,Size,M,d6537b766871,254,shopify,155,deny,manual,241.91,314.48,TRUE,TRUE,,Koop Shirt 193 in Zwart - Perfect voor Casual,"Shirt 193 gemaakt van Wol, ideaal voor Zomer en Casual gelegenheden."
3b68353d,Shirt 64,<p>Een hoogwaardige shirt van Linnen in Geel kleur en maat XXL.</p>,FashionBrand,Shirt,"Geel,Linnen,XXL,Shirt,Unisex,Winter",TRUE,Color,Geel,Size,XXL,5a995fe3b935,1184,shopify,170,deny,manual,307.46,399.7,TRUE,TRUE,,Koop Shirt 64 in Geel - Perfect voor Sport,
85c6394a,Jurk 245,<p>Een hoogwaardige jurk van Polyester in Beige kleur en maat M.</p>,FashionBrand,Jurk,"Beige,Polyester,M,Jurk,Heren,Zomer",TRUE,Color,Beige,Size,M,45474262f2fc,812,shopify,36,deny,manual,493.27,493.27,TRUE,TRUE,,Koop Jurk 245 in Beige - Perfect voor Formeel,"Jurk 245 gemaakt van Polyester, ideaal voor Zomer en Formeel gelegenheden."
7ac8b05f,Jurk 324,<p>Een hoogwaardige jurk van Katoen in Zwart kleur en maat S.</p>,FashionBrand,Jurk,"Zwart,Katoen,S,Jurk,Unisex,Winter",TRUE,Color,Zwart,Size,S,62cf3777be3b,242,shopify,10,deny,manual,481.46,529.61,TRUE,TRUE,,Koop Jurk 324 in Zwart - Perfect voor Casual,
b2c564cf,Jas 162,<p>Een hoogwaardige jas van Leder in Rood kleur en maat S.</p>,FashionBrand,Jas,"Rood,Leder,S,Jas,Heren,Zomer",TRUE,Color,Rood,Size,S,482c3984ef36,300,shopify,439,deny,manual,327.58,327.58,TRUE,TRUE,,Koop Jas 162 in Rood - Perfect voor Formeel,
cb3f412f,Broek 381,<p>Een hoogwaardige broek van Linnen in Zwart kleur en maat 36.</p>,FashionBrand,Broek,"Zwart,Linnen,36,Broek,Dames,Zomer",TRUE,Color,Zwart,Size,36,8a5f64ff4919,814,shopify,439,deny,manual,268.27,268.27,TRUE,TRUE,,Koop Broek 381 in Zwart - Perfect voor Formeel,"Broek 381 gemaakt van Linnen, ideaal voor Zomer en Formeel gelegenheden."
e409d1de,Broek 412,<p>Een hoogwaardige broek van Katoen in Geel kleur en maat 30.</p>,FashionBrand,Broek,"Geel,Katoen,30,Broek,Unisex,Winter",TRUE,Color,Geel,Size,30,42ef782037e2,231,shopify,50,deny,manual,86.26,86.26,TRUE,TRUE,,Koop Broek 412 in Geel - Perfect voor Sport,"Broek 412 gemaakt van Katoen, ideaal voor Winter en Sport gelegenheden."
07450281,Schoenen 497,<p>Een hoogwaardige schoenen van Leder in Groen kleur en maat 40.</p>,FashionBrand,Schoenen,"Groen,Leder,40,Schoenen,Unisex,Herfst",TRUE,Color,Groen,Size,40,1ab13c45f908,653,shopify,233,deny,manual,96.53,96.53,TRUE,TRUE,,Koop Schoenen 497 in Groen - Perfect voor Werk,"Schoenen 497 gemaakt van Leder, ideaal voor Herfst en Werk gelegenheden."
4eb77bb2,Shirt 128,<p>Een hoogwaardige shirt van Wol in Zwart kleur en maat XL.</p>,FashionBrand,Shirt,"Zwart,Wol,XL,Shirt,Heren,Winter",TRUE,Color,Zwart,Size,XL,fcf06ab75456,812,shopify,69,deny,manual,401.37,401.37,TRUE,TRUE,,,"Shirt 128 gemaakt van Wol, ideaal voor Winter en Sport gelegenheden."
01fa7c2d,Accessoire 497,<p>Een hoogwaardige accessoire van Linnen in Groen kleur en maat One Size.</p>,FashionBrand,Accessoire,"Groen,Linnen,One Size,Accessoire,Heren,Herfst",TRUE,Color,Groen,Size,One Size,f47fb63bd602,372,shopify,8,deny,manual,46.19,46.19,TRUE,TRUE,,Koop Accessoire 497 in Groen - Perfect voor Formeel,"Accessoire 497 gemaakt van Linnen, ideaal voor Herfst en Formeel gelegenheden."
cf7f7a8b,Schoenen 155,<p>Een hoogwaardige schoenen van Katoen in Grijs kleur en maat 44.</p>,FashionBrand,Schoenen,"Grijs,Katoen,44,Schoenen,Dames,Winter",TRUE,Color,Grijs,Size,44,49be5c4880b0,1140,shopify,272,deny,manual,170.44,170.44,TRUE,TRUE,,,"Schoenen 155 gemaakt van Katoen, ideaal voor Winter en Werk gelegenheden."
872ec4d6,Jurk 469,<p>Een hoogwaardige jurk van Linnen in Geel kleur en maat S.</p>,FashionBrand,Jurk,"Geel,Linnen,S,Jurk,Unisex,Herfst",TRUE,Color,Geel,Size,S,1bc2700f0fdb,621,shopify,46,deny,manual,469.71,563.65,TRUE,TRUE,,Koop Jurk 469 in Geel - Perfect voor Werk,"Jurk 469 gemaakt van Linnen, ideaal voor Herfst en Werk gelegenheden."
652f803a,Jurk 87,<p>Een hoogwaardige jurk van Denim in Wit kleur en maat L.</p>,FashionBrand,Jurk,"Wit,Denim,L,Jurk,Heren,Zomer",TRUE,Color,Wit,Size,L,62b8c4654c0c,435,shopify,400,deny,manual,81.73,106.25,TRUE,TRUE,,Koop Jurk 87 in Wit - Perfect voor Casual,"Jurk 87 gemaakt van Denim, ideaal voor Zomer en Casual gelegenheden."
7b8f40b5,Jurk 171,<p>Een hoogwaardige jurk van Wol in Paars kleur en maat L.</p>,FashionBrand,Jurk,"Paars,Wol,L,Jurk,Heren,Herfst",TRUE,Color,Paars,Size,L,4a7b6e9c02fb,561,shopify,175,deny,manual,137.5,137.5,TRUE,TRUE,,Koop Jurk 171 in Paars - Perfect voor Werk,"Jurk 171 gemaakt van Wol, ideaal voor Herfst en Werk gelegenheden."
56600cb8,Broek 88,<p>Een hoogwaardige broek van Leder in Paars kleur en maat 32.</p>,FashionBrand,Broek,"Paars,Leder,32,Broek,Unisex,Zomer",TRUE,Color,Paars,Size,32,1754fc8a7b2a,442,shopify,423,deny,manual,423.59,423.59,TRUE,TRUE,,Koop Broek 88 in Paars - Perfect voor Sport,"Broek 88 gemaakt van Leder, ideaal voor Zomer en Sport gelegenheden."
f40a0246,Jas 372,<p>Een hoogwaardige jas van Linnen in Blauw kleur en maat L.</p>,FashionBrand,Jas,"Blauw,Linnen,L,Jas,Unisex,Winter",TRUE,Color,Blauw,Size,L,8345bb704f43,792,shopify,262,deny,manual,398.83,398.83,TRUE,TRUE,,Koop Jas 372 in Blauw - Perfect voor Sport,"Jas 372 gemaakt van Linnen, ideaal voor Winter en Sport gelegenheden."
0ef3aba0,Schoenen 458,<p>Een hoogwaardige schoenen van Wol in Geel kleur en maat 40.</p>,FashionBrand,Schoenen,"Geel,Wol,40,Schoenen,Heren,Herfst",TRUE,Color,Geel,Size,40,e56d40e1b84b,1156,shopify,73,deny,manual,373.16,410.48,TRUE,TRUE,,Koop Schoenen 458 in Geel - Perfect voor Formeel,
e4cdbceb,Shirt 391,<p>Een hoogwaardige shirt van Polyester in Paars kleur en maat S.</p>,FashionBrand,Shirt,"Paars,Polyester,S,Shirt,Unisex,Winter",TRUE,Color,Paars,Size,S,669dc4c479e5,297,shopify,470,deny,manual,421.69,421.69,TRUE,TRUE,,Koop Shirt 391 in Paars - Perfect voor Formeel,"Shirt 391 gemaakt van Polyester, ideaal voor Winter en Formeel gelegenheden."
c0f90d78,Broek 472,<p>Een hoogwaardige broek van Denim in Rood kleur en maat 30.</p>,FashionBrand,Broek,"Rood,Denim,30,Broek,Heren,Winter",TRUE,Color,Rood,Size,30,9e3520f1aece,515,shopify,277,deny,manual,93.25,102.58,TRUE,TRUE,,Koop Broek 472 in Rood - Perfect voor Werk,"Broek 472 gemaakt van Denim, ideaal voor Winter en Werk gelegenheden."
7d5f740f,Accessoire 155,<p>Een hoogwaardige accessoire van Linnen in Bruin kleur en maat One Size.</p>,FashionBrand,Accessoire,"Bruin,Linnen,One Size,Accessoire,Heren,Herfst",TRUE,Color,Bruin,Size,One Size,a26af053edd7,213,shopify,8,deny,manual,50.68,50.68,TRUE,TRUE,,Koop Accessoire 155 in Bruin - Perfect voor Formeel,"Accessoire 155 gemaakt van Linnen, ideaal voor Herfst en Formeel gelegenheden."
dda3958c,Jurk 413,<p>Een hoogwaardige jurk van Linnen in Geel kleur en maat L.</p>,FashionBrand,Jurk,"Geel,Linnen,L,Jurk,Heren,Herfst",TRUE,Color,Geel,Size,L,cd25f8ecf155,1161,shopify,136,deny,manual,380.13,418.14,TRUE,TRUE,,Koop Jurk 413 in Geel - Perfect voor Werk,"Jurk 413 gemaakt van Linnen, ideaal voor Herfst en Werk gelegenheden."
c953b7ad,Schoenen 201,<p>Een hoogwaardige schoenen van Denim in Blauw kleur en maat 43.</p>,FashionBrand,Schoenen,"Blauw,Denim,43,Schoenen,Unisex,Herfst",TRUE,Color,Blauw,Size,43,79db28788d13,321,shopify,137,deny,manual,418.58,418.58,TRUE,TRUE,,,"Schoenen 201 gemaakt van Denim, ideaal voor Herfst en Formeel gelegenheden."
f5b44851,Broek 46,<p>Een hoogwaardige broek van Denim in Geel kleur en maat 34.</p>,FashionBrand,Broek,"Geel,Denim,34,Broek,Dames,Herfst",TRUE,Color,Geel,Size,34,a8a3ebeb9bb0,853,shopify,282,deny,manual,207.14,207.14,TRUE,TRUE,,,"Broek 46 gemaakt van Denim, ideaal voor Herfst en Sport gelegenheden."
96ee2ebd,Shirt 378,<p>Een hoogwaardige shirt van Katoen in Groen kleur en maat L.</p>,FashionBrand,Shirt,"Groen,Katoen,L,Shirt,Heren,Lente",TRUE,Color,Groen,Size,L,9ad05f45f9f3,937,shopify,204,deny,manual,198.37,198.37,TRUE,TRUE,,Koop Shirt 378 in Groen - Perfect voor Formeel,"Shirt 378 gemaakt van Katoen, ideaal voor Lente en Formeel gelegenheden."
5210aac5,Shirt 234,<p>Een hoogwaardige shirt van Denim in Rood kleur en maat L.</p>,FashionBrand,Shirt,"Rood,Denim,L,Shirt,Dames,Zomer",TRUE,Color,Rood,Size,L,c6d2e903cd54,658,shopify,408,deny,manual,367.88,478.24,TRUE,TRUE,,,"Shirt 234 gemaakt van Denim, ideaal voor Zomer en Casual gelegenheden."
ec05780d,Schoenen 263,<p>Een hoogwaardige schoenen van Denim in Wit kleur en maat 44.</p>,FashionBrand,Schoenen,"Wit,Denim,44,Schoenen,Heren,Zomer",TRUE,Color,Wit,Size,44,e23c8e8f30e5,937,shopify,464,deny,manual,165.45,165.45,TRUE,TRUE,,Koop Schoenen 263 in Wit - Perfect voor Sport,"Schoenen 263 gemaakt van Denim, ideaal voor Zomer en Sport gelegenheden."
5e0b4fd3,Shirt 215,<p>Een hoogwaardige shirt van Denim in Geel kleur en maat XXL.</p>,FashionBrand,Shirt,"Geel,Denim,XXL,Shirt,Unisex,Herfst",TRUE,Color,Geel,Size,XXL,0b1b95b9df4f,957,shopify,139,deny,manual,107.29,107.29,TRUE,TRUE,,Koop Shirt 215 in Geel - Perfect voor Sport,"Shirt 215 gemaakt van Denim, ideaal voor Herfst en Sport gelegenheden."
fb7a7a89,Jurk 479,<p>Een hoogwaardige jurk van Wol in Paars kleur en maat M.</p>,FashionBrand,Jurk,"Paars,Wol,M,Jurk,Dames,Lente",TRUE,Color,Paars,Size,M,23d628ab0e7c,1117,shopify,302,deny,manual,322.08,418.7,TRUE,TRUE,,,
1bb2e5a9,Schoenen 23,<p>Een hoogwaardige schoenen van Linnen in Bruin kleur en maat 43.</p>,FashionBrand,Schoenen,"Bruin,Linnen,43,Schoenen,Dames,Lente",TRUE,Color,Bruin,Size,43,053610639ac0,439,shopify,4,deny,manual,401.92,442.11,TRUE,TRUE,,Koop Schoenen 23 in Bruin - Perfect voor Casual,"Schoenen 23 gemaakt van Linnen, ideaal voor Lente en Casual gelegenheden."
6a3d8464,Jas 487,<p>Een hoogwaardige jas van Wol in Zwart kleur en maat XL.</p>,FashionBrand,Jas,"Zwart,Wol,XL,Jas,Unisex,Lente",TRUE,Color,Zwart,Size,XL,8459a7dfcbe8,480,shopify,326,deny,manual,456.68,456.68,TRUE,TRUE,,Koop Jas 487 in Zwart - Perfect voor Sport,"Jas 487 gemaakt van Wol, ideaal voor Lente en Sport gelegenheden."
9d299600,Accessoire 363,<p>Een hoogwaardige accessoire van Linnen in Rood kleur en maat One Size.</p>,FashionBrand,Accessoire,"Rood,Linnen,One Size,Accessoire,Heren,Herfst",TRUE,Color,Rood,Size,One Size,20e811da8191,1066,shopify,233,deny,manual,116.06,116.06,TRUE,TRUE,,Koop Accessoire 363 in Rood - Perfect voor Formeel,"Accessoire 363 gemaakt van Linnen, ideaal voor Herfst en Formeel gelegenheden."
aede67a7,Broek 144,<p>Een hoogwaardige broek van Wol in Beige kleur en maat 28.</p>,FashionBrand,Broek,"Beige,Wol,28,Broek,Heren,Winter",TRUE,Color,Beige,Size,28,6ad655cf410c,923,shopify,275,deny,manual,197.3,197.3,TRUE,TRUE,,Koop Broek 144 in Beige - Perfect voor Werk,"Broek 144 gemaakt van Wol, ideaal voor Winter en Werk gelegenheden."
5bfd3115,Accessoire 205,<p>Een hoogwaardige accessoire van Wol in Wit kleur en maat One Size.</p>,FashionBrand,Accessoire,"Wit,Wol,One Size,Accessoire,Unisex,Lente",TRUE,Color,Wit,Size,One Size,b23d62650005,563,shopify,114,deny,manual,284.68,284.68,TRUE,TRUE,,Koop Accessoire 205 in Wit - Perfect voor Werk,
5b47c4a0,Schoenen 79,<p>Een hoogwaardige schoenen van Denim in Paars kleur en maat 44.</p>,FashionBrand,Schoenen,"Paars,Denim,44,Schoenen,Heren,Zomer",TRUE,Color,Paars,Size,44,62c764b163f4,910,shopify,357,deny,manual,392.8,510.64,TRUE,TRUE,,Koop Schoenen 79 in Paars - Perfect voor Werk,"Schoenen 79 gemaakt van Denim, ideaal voor Zomer en Werk gelegenheden."
df2d8483,Accessoire 49,<p>Een hoogwaardige accessoire van Polyester in Geel kleur en maat One Size.</p>,FashionBrand,Accessoire,"Geel,Polyester,One Size,Accessoire,Dames,Herfst",TRUE,Color,Geel,Size,One Size,89c3b0ebdb90,306,shopify,164,deny,manual,13.56,13.56,TRUE,TRUE,,,
69214338,Jurk 82,<p>Een hoogwaardige jurk van Polyester in Groen kleur en maat M.</p>,FashionBrand,Jurk,"Groen,Polyester,M,Jurk,Unisex,Zomer",TRUE,Color,Groen,Size,M,e87c55714622,409,shopify,484,deny,manual,270.89,270.89,TRUE,TRUE,,Koop Jurk 82 in Groen - Perfect voor Sport,
45e72cf0,Accessoire 17,<p>Een hoogwaardige accessoire van Wol in Geel kleur en maat One Size.</p>,FashionBrand,Accessoire,"Geel,Wol,One Size,Accessoire,Dames,Winter",TRUE,Color,Geel,Size,One Size,16a0506b5e95,471,shopify,110,deny,manual,344.3,344.3,TRUE,TRUE,,Koop Accessoire 17 in Geel - Perfect voor Sport,"Accessoire 17 gemaakt van Wol, ideaal voor Winter en Sport gelegenheden."
86846a6a,Shirt 368,<p>Een hoogwaardige shirt van Wol in Wit kleur en maat L.</p>,FashionBrand,Shirt,"Wit,Wol,L,Shirt,Dames,Lente",TRUE,Color,Wit,Size,L,d5e87a14160e,630,shopify,61,deny,manual,342.78,342.78,TRUE,TRUE,,Koop Shirt 368 in Wit - Perfect voor Sport,"Shirt 368 gemaakt van Wol, ideaal voor Lente en Sport gelegenheden."
dbc4b3d8,Accessoire 58,<p>Een hoogwaardige accessoire van Leder in Geel kleur en maat One Size.</p>,FashionBrand,Accessoire,"Geel,Leder,One Size,Accessoire,Heren,Herfst",TRUE,Color,Geel,Size,One Size,1066432f8945,235,shopify,170,deny,manual,408.88,531.54,TRUE,TRUE,,Koop Accessoire 58 in Geel - Perfect voor Casual,"Accessoire 58 gemaakt van Leder, ideaal voor Herfst en Casual gelegenheden."
2c8170d0,Shirt 22,<p>Een hoogwaardige shirt van Linnen in Rood kleur en maat S.</p>,FashionBrand,Shirt,"Rood,Linnen,S,Shirt,Unisex,Lente",TRUE,Color,Rood,Size,S,391a9cf5fd1a,1032,shopify,139,deny,manual,407.9,407.9,TRUE,TRUE,,Koop Shirt 22 in Rood - Perfect voor Formeel,"Shirt 22 gemaakt van Linnen, ideaal voor Lente en Formeel gelegenheden."
3ba5f55d,Broek 475,<p>Een hoogwaardige broek van Linnen in Wit kleur en maat 36.</p>,FashionBrand,Broek,"Wit,Linnen,36,Broek,Unisex,Winter",TRUE,Color,Wit,Size,36,373e295ba40a,394,shopify,324,deny,manual,272.02,272.02,TRUE,TRUE,,Koop Broek 475 in Wit - Perfect voor Werk,"Broek 475 gemaakt van Linnen, ideaal voor Winter en Werk gelegenheden."
e3c61a28,Shirt 31,<p>Een hoogwaardige shirt van Denim in Grijs kleur en maat L.</p>,FashionBrand,Shirt,"Grijs,Denim,L,Shirt,Heren,Herfst",TRUE,Color,Grijs,Size,L,3a58279f0041,349,shopify,69,deny,manual,77.88,77.88,TRUE,TRUE,,Koop Shirt 31 in Grijs - Perfect voor Formeel,"Shirt 31 gemaakt van Denim, ideaal voor Herfst en Formeel gelegenheden."
3d021fba,Jas 49,<p>Een hoogwaardige jas van Leder in Paars kleur en maat S.</p>,FashionBrand,Jas,"Paars,Leder,S,Jas,Unisex,Lente",TRUE,Color,Paars,Size,S,410847be46c4,539,shopify,197,deny,manual,120.2,156.26,TRUE,TRUE,,,"Jas 49 gemaakt van Leder, ideaal voor Lente en Werk gelegenheden."
4d6640ef,Schoenen 99,<p>Een hoogwaardige schoenen van Linnen in Paars kleur en maat 40.</p>,FashionBrand,Schoenen,"Paars,Linnen,40,Schoenen,Heren,Lente",TRUE,Color,Paars,Size,40,342f77a41d18,286,shopify,235,deny,manual,141.14,169.37,TRUE,TRUE,,Koop Schoenen 99 in Paars - Perfect voor Casual,"Schoenen 99 gemaakt van Linnen, ideaal voor Lente en Casual gelegenheden."
29c5feda,Shirt 21,<p>Een hoogwaardige shirt van Wol in Wit kleur en maat M.</p>,FashionBrand,Shirt,"Wit,Wol,M,Shirt,Heren,Herfst",TRUE,Color,Wit,Size,M,0385ea123086,304,shopify,46,deny,manual,157.96,157.96,TRUE,TRUE,,Koop Shirt 21 in Wit - Perfect voor Casual,"Shirt 21 gemaakt van Wol, ideaal voor Herfst en Casual gelegenheden."
98cbfcd3,Accessoire 316,<p>Een hoogwaardige accessoire van Denim in Grijs kleur en maat One Size.</p>,FashionBrand,Accessoire,"Grijs,Denim,One Size,Accessoire,Heren,Herfst",TRUE,Color,Grijs,Size,One Size,2af2b3d019cf,1076,shopify,270,deny,manual,166.19,199.43,TRUE,TRUE,,,"Accessoire 316 gemaakt van Denim, ideaal voor Herfst en Casual gelegenheden."
f1dbe7de,Shirt 416,<p>Een hoogwaardige shirt van Denim in Paars kleur en maat L.</p>,FashionBrand,Shirt,"Paars,Denim,L,Shirt,Dames,Lente",TRUE,Color,Paars,Size,L,3f03eb1275f4,515,shopify,70,deny,manual,338.04,338.04,TRUE,TRUE,,Koop Shirt 416 in Paars - Perfect voor Casual,
ec998b0f,Jurk 395,<p>Een hoogwaardige jurk van Denim in Zwart kleur en maat S.</p>,FashionBrand,Jurk,"Zwart,Denim,S,Jurk,Unisex,Lente",TRUE,Color,Zwart,Size,S,0005445017cb,429,shopify,160,deny,manual,187.16,187.16,TRUE,TRUE,,Koop Jurk 395 in Zwart - Perfect voor Formeel,"Jurk 395 gemaakt van Denim, ideaal voor Lente en Formeel gelegenheden."
12c0d2bc,Jurk 373,<p>Een hoogwaardige jurk van Linnen in Groen kleur en maat M.</p>,FashionBrand,Jurk,"Groen,Linnen,M,Jurk,Dames,Herfst",TRUE,Color,Groen,Size,M,33afcbd1b13f,554,shopify,65,deny,manual,466.9,466.9,TRUE,TRUE,,Koop Jurk 373 in Groen - Perfect voor Formeel,
3d414098,Accessoire 32,<p>Een hoogwaardige accessoire van Wol in Grijs kleur en maat One Size.</p>,FashionBrand,Accessoire,"Grijs,Wol,One Size,Accessoire,Dames,Winter",TRUE,Color,Grijs,Size,One Size,3be5f5a7ef99,784,shopify,125,deny,manual,198.47,198.47,TRUE,TRUE,,Koop Accessoire 32 in Grijs - Perfect voor Formeel,"Accessoire 32 gemaakt van Wol, ideaal voor Winter en Formeel gelegenheden."
708a978f,Broek 64,<p>Een hoogwaardige broek van Polyester in Groen kleur en maat 36.</p>,FashionBrand,Broek,"Groen,Polyester,36,Broek,Dames,Zomer",TRUE,Color,Groen,Size,36,efbf40f5a9dc,1120,shopify,264,deny,manual,109.6,109.6,TRUE,TRUE,,Koop Broek 64 in Groen - Perfect voor Werk,"Broek 64 gemaakt van Polyester, ideaal voor Zomer en Werk gelegenheden."
59433a6f,Broek 60,<p>Een hoogwaardige broek van Leder in Blauw kleur en maat 28.</p>,FashionBrand,Broek,"Blauw,Leder,28,Broek,Dames,Winter",TRUE,Color,Blauw,Size,28,895b97e41625,1014,shopify,337,deny,manual,360.23,396.25,TRUE,TRUE,,Koop Broek 60 in Blauw - Perfect voor Casual,"Broek 60 gemaakt van Leder, ideaal voor Winter en Casual gelegenheden."
5b434ad2,Jurk 296,<p>Een hoogwaardige jurk van Polyester in Beige kleur en maat L.</p>,FashionBrand,Jurk,"Beige,Polyester,L,Jurk,Dames,Herfst",TRUE,Color,Beige,Size,L,e528f111eaae,1106,shopify,116,deny,manual,379.24,379.24,TRUE,TRUE,,,
411bed1d,Shirt 132,<p>Een hoogwaardige shirt van Katoen in Paars kleur en maat XL.</p>,FashionBrand,Shirt,"Paars,Katoen,XL,Shirt,Heren,Herfst",TRUE,Color,Paars,Size,XL,9c3b6c60cee9,426,shopify,317,deny,manual,30.37,30.37,TRUE,TRUE,,Koop Shirt 132 in Paars - Perfect voor Formeel,"Shirt 132 gemaakt van Katoen, ideaal voor Herfst en Formeel gelegenheden."
ba7e62d0,Broek 180,<p>Een hoogwaardige broek van Leder in Paars kleur en maat 34.</p>,FashionBrand,Broek,"Paars,Leder,34,Broek,Unisex,Winter",TRUE,Color,Paars,Size,34,24423c627a8e,421,shopify,7,deny,manual,401.01,441.11,TRUE,TRUE,,Koop Broek 180 in Paars - Perfect voor Sport,"Broek 180 gemaakt van Leder, ideaal voor Winter en Sport gelegenheden."
f1568f58,Broek 7,<p>Een hoogwaardige broek van Denim in Zwart kleur en maat 32.</p>,FashionBrand,Broek,"Zwart,Denim,32,Broek,Unisex,Herfst",TRUE,Color,Zwart,Size,32,96a528a6ce4f,287,shopify,248,deny,manual,204.95,204.95,TRUE,TRUE,,Koop Broek 7 in Zwart - Perfect voor Sport,"Broek 7 gemaakt van Denim, ideaal voor Herfst en Sport gelegenheden."
606d87fa,Accessoire 170,<p>Een hoogwaardige accessoire van Denim in Zwart kleur en maat One Size.</p>,FashionBrand,Accessoire,"Zwart,Denim,One Size,Accessoire,Heren,Herfst",TRUE,Color,Zwart,Size,One Size,e2bc0234dacf,594,shopify,284,deny,manual,194.89,194.89,TRUE,TRUE,,,
b1e9873b,Broek 219,<p>Een hoogwaardige broek van Wol in Bruin kleur en maat 34.</p>,FashionBrand,Broek,"Bruin,Wol,34,Broek,Unisex,Herfst",TRUE,Color,Bruin,Size,34,d9f3bdb20e64,599,shopify,280,deny,manual,132.85,146.14,TRUE,TRUE,,Koop Broek 219 in Bruin - Perfect voor Formeel,"Broek 219 gemaakt van Wol, ideaal voor Herfst en Formeel gelegenheden."
d0a1b804,Jurk 92,<p>Een hoogwaardige jurk van Linnen in Grijs kleur en maat S.</p>,FashionBrand,Jurk,"Grijs,Linnen,S,Jurk,Heren,Herfst",TRUE,Color,Grijs,Size,S,fa681842d23d,917,shopify,134,deny,manual,198.63,198.63,TRUE,TRUE,,Koop Jurk 92 in Grijs - Perfect voor Casual,
4cecb213,Accessoire 472,<p>Een hoogwaardige accessoire van Leder in Wit kleur en maat One Size.</p>,FashionBrand,Accessoire,"Wit,Leder,One Size,Accessoire,Dames,Winter",TRUE,Color,Wit,Size,One Size,fe4519c577b8,696,shopify,470,deny,manual,106.43,127.72,TRUE,TRUE,,,"Accessoire 472 gemaakt van Leder, ideaal voor Winter en Casual gelegenheden."
06c9526a,Shirt 145,<p>Een hoogwaardige shirt van Linnen in Bruin kleur en maat S.</p>,FashionBrand,Shirt,"Bruin,Linnen,S,Shirt,Unisex,Zomer",TRUE,Color,Bruin,Size,S,97b6a2f50017,976,shopify,167,deny,manual,330.91,330.91,TRUE,TRUE,,Koop Shirt 145 in Bruin - Perfect voor Formeel,"Shirt 145 gemaakt van Linnen, ideaal voor Zomer en Formeel gelegenheden."
8c627971,Schoenen 429,<p>Een hoogwaardige schoenen van Leder in Rood kleur en maat 43.</p>,FashionBrand,Schoenen,"Rood,Leder,43,Schoenen,Unisex,Winter",TRUE,Color,Rood,Size,43,1fa83291ed9d,849,shopify,274,deny,manual,105.28,105.28,TRUE,TRUE,,Koop Schoenen 429 in Rood - Perfect voor Casual,
2909ac07,Schoenen 383,<p>Een hoogwaardige schoenen van Katoen in Geel kleur en maat 39.</p>,FashionBrand,Schoenen,"Geel,Katoen,39,Schoenen,Dames,Herfst",TRUE,Color,Geel,Size,39,bb32e55edb3d,841,shopify,311,deny,manual,193.59,193.59,TRUE,TRUE,,,
ee78f962,Shirt 186,<p>Een hoogwaardige shirt van Linnen in Beige kleur en maat S.</p>,FashionBrand,Shirt,"Beige,Linnen,S,Shirt,Heren,Winter",TRUE,Color,Beige,Size,S,0903483498d0,817,shopify,126,deny,manual,349.53,454.39,TRUE,TRUE,,Koop Shirt 186 in Beige - Perfect voor Formeel,"Shirt 186 gemaakt van Linnen, ideaal voor Winter en Formeel gelegenheden."
7e5a4951,Jurk 256,<p>Een hoogwaardige jurk van Denim in Bruin kleur en maat M.</p>,FashionBrand,Jurk,"Bruin,Denim,M,Jurk,Dames,Zomer",TRUE,Color,Bruin,Size,M,78390ec076fe,914,shopify,40,deny,manual,242.87,242.87,TRUE,TRUE,,Koop Jurk 256 in Bruin - Perfect voor Sport,"Jurk 256 gemaakt van Denim, ideaal voor Zomer en Sport gelegenheden."
27d9c98f,Jurk 83,<p>Een hoogwaardige jurk van Linnen in Rood kleur en maat M.</p>,FashionBrand,Jurk,"Rood,Linnen,M,Jurk,Unisex,Lente",TRUE,Color,Rood,Size,M,00c0acdf28ab,600,shopify,7,deny,manual,73.36,73.36,TRUE,TRUE,,Koop Jurk 83 in Rood - Perfect voor Casual,"Jurk 83 gemaakt van Linnen, ideaal voor Lente en Casual gelegenheden."
